strategy,event_type,mark_price_basis,order_status,event_timestamp,symbol,side,planned_shares,planned_price,planned_notional,planned_fee,signal_date,execution_date,order_id,cost_rate,lot_size,filled_shares,filled_price,filled_notional,fee,reject_reason,remaining_shares,event_date,source_reason,cash_delta,share_delta
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-03-29T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-03-29,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-03-29T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-03-29,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-03-30T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-03-30,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-03-30T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-03-30,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-03-31T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-03-31,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-03-31T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-03-31,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-01T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-01,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-01T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-01,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-06T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-06,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-06T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-06,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-07T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-07,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-07T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-07,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-08T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-08,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-08T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-08,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-11T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-11,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-11T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-11,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-12,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-12,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-13,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-13,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-14T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-14,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-14T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-14,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-15T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-15,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-15T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-15,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-18,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-18,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-19,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-19,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-20,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-20,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-21T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-21,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-21T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-21,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-22T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-22,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-22T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-22,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-25,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-25,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-26,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-26,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-27T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-27,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-27T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-27,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-28T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-28,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-28T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-28,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-29T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-29,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-04-29T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-04-29,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-05T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-05,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-05T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-05,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-06T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-06,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-06T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-06,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-09T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-09,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-09T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-09,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-10T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-10,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-10T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-10,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-11T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-11,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-11T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-11,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-12,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-12,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-13,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-13,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-16T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-16,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-16T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-16,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-17T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-17,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-17T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-17,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-18,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-18,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-19,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-19,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-20,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-20,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-23T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-23,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-23T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-23,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-24T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-24,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-24T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-24,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-25,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-25T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-25,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2022-05-26T09:25:00+08:00,,,,,,,,,,,,,,,,,,2022-05-26,unknown_corporate_action_type,0.0,0.0
